x-axis,1,2,F1
second,Volt,Ampere,Watt
+250.72500E-03,-188.69347165E+00,+2.17085425E+00,-418.67065430E+00
+250.75000E-03,-192.96482849E+00,+2.16206028E+00,-424.31831351E+00
+250.77500E-03,-201.00502968E+00,+2.13065324E+00,-427.81639103E+00
+250.80000E-03,-206.78392432E+00,+2.09045224E+00,-424.69024650E+00
+250.82500E-03,-209.04523087E+00,+2.05025123E+00,-428.37524414E+00
+250.85000E-03,-209.04523087E+00,+2.01005023E+00,-419.95239258E+00
+250.87500E-03,-216.83417581E+00,+2.01005023E+00,-436.12670898E+00
+250.90000E-03,-217.08543205E+00,+1.96984923E+00,-427.39868164E+00
+250.92500E-03,-221.35678889E+00,+1.96984923E+00,-443.20678711E+00
+250.95000E-03,-225.12563324E+00,+1.92964822E+00,-434.17358398E+00
+250.97500E-03,-225.37688949E+00,+1.92964822E+00,-449.67651367E+00
+251.00000E-03,-238.94472907E+00,+1.88944722E+00,-451.26152046E+00
+251.02500E-03,-236.93467877E+00,+1.87060299E+00,-445.83129883E+00
+251.05000E-03,-241.20603561E+00,+1.84924621E+00,-438.24958806E+00
+251.07500E-03,-241.45729186E+00,+1.80904521E+00,-450.65307617E+00
+251.10000E-03,-249.24623680E+00,+1.80904521E+00,-440.64331055E+00
+251.12500E-03,-257.28643799E+00,+1.76884420E+00,-454.86450195E+00
+251.15000E-03,-257.28643799E+00,+1.76884420E+00,-458.40454102E+00
+251.17500E-03,-265.32663918E+00,+1.72864320E+00,-471.88568122E+00
+251.20000E-03,-265.32663918E+00,+1.69974873E+00,-461.33422852E+00
+251.22500E-03,-269.09548352E+00,+1.68844219E+00,-461.33422852E+00
+251.25000E-03,-273.36684036E+00,+1.64824119E+00,-463.59252930E+00
+251.27500E-03,-281.40704155E+00,+1.64824119E+00,-452.70347589E+00
+251.30000E-03,-287.18593619E+00,+1.60804018E+00,-465.17944336E+00
+251.32500E-03,-289.44724274E+00,+1.60804018E+00,-466.61758411E+00
+251.35000E-03,-291.20603679E+00,+1.57663315E+00,-466.15600586E+00
+251.37500E-03,-297.73870017E+00,+1.52889446E+00,-466.90559381E+00
+251.40000E-03,-305.52764511E+00,+1.53894471E+00,-466.52221680E+00
+251.42500E-03,-305.52764511E+00,+1.52763817E+00,-466.15600586E+00
+251.45000E-03,-313.56784630E+00,+1.51884420E+00,-475.50201410E+00
+251.47500E-03,-313.56784630E+00,+1.44849245E+00,-465.17944336E+00
+251.50000E-03,-321.60804749E+00,+1.44723617E+00,-465.17944336E+00
+251.52500E-03,-325.37689183E+00,+1.44723617E+00,-463.59252930E+00
+251.55000E-03,-335.92965581E+00,+1.40703516E+00,-474.88403320E+00
+251.57500E-03,-329.89950492E+00,+1.40703516E+00,-474.46060188E+00
+251.60000E-03,-337.68844986E+00,+1.36683416E+00,-461.33422852E+00
+251.62500E-03,-341.95980670E+00,+1.36683416E+00,-472.32055664E+00
+251.65000E-03,-347.48744510E+00,+1.32663315E+00,-469.08569336E+00
+251.67500E-03,-353.76885223E+00,+1.32663315E+00,-468.64128120E+00
+251.70000E-03,-353.76885223E+00,+1.28643215E+00,-465.17944336E+00
+251.72500E-03,-361.80905342E+00,+1.28643215E+00,-465.17944336E+00
+251.75000E-03,-361.80905342E+00,+1.25502511E+00,-450.65307617E+00
+251.77500E-03,-369.84925461E+00,+1.24623114E+00,-460.66284180E+00
+251.80000E-03,-369.84925461E+00,+1.24623114E+00,-448.56071467E+00
+251.82500E-03,-377.88945580E+00,+1.20603014E+00,-455.53588867E+00
+251.85000E-03,-377.88945580E+00,+1.20603014E+00,-443.66264351E+00
+251.87500E-03,-385.67840074E+00,+1.16582913E+00,-449.67651367E+00
+251.90000E-03,-385.92965698E+00,+1.13693466E+00,-441.17736804E+00
+251.92500E-03,-385.92965698E+00,+1.14447235E+00,-443.20678711E+00
+251.95000E-03,-400.25126531E+00,+1.12562813E+00,-452.30102539E+00
+251.97500E-03,-393.96985817E+00,+1.08542712E+00,-436.12670898E+00
+252.00000E-03,-402.01005936E+00,+1.08542712E+00,-436.12670898E+00
+252.02500E-03,-410.05026054E+00,+1.08542712E+00,-428.37524414E+00
+252.05000E-03,-410.05026054E+00,+1.04522612E+00,-428.37524414E+00
+252.07500E-03,-417.83920549E+00,+1.04396984E+00,-419.95239258E+00
+252.10000E-03,-418.09046173E+00,+1.00502511E+00,-419.95239258E+00
+252.12500E-03,-418.09046173E+00,+1.00502511E+00,-424.26490780E+00
+252.15000E-03,-418.09046173E+00,+996.23114E-03,-410.91918945E+00
+252.17500E-03,-426.13066292E+00,+964.82411E-03,-418.67065430E+00
+252.20000E-03,-434.17086411E+00,+953.51758E-03,-401.21459961E+00
+252.22500E-03,-434.17086411E+00,+943.46733E-03,-405.17044064E+00
+252.25000E-03,-434.17086411E+00,+924.62311E-03,-408.66088867E+00
+252.27500E-03,-442.21106529E+00,+924.62311E-03,-390.89965820E+00
+252.30000E-03,-444.47237183E+00,+913.31657E-03,-392.89093014E+00
+252.32500E-03,-450.25126648E+00,+884.42210E-03,-388.38195810E+00
+252.35000E-03,-452.01006053E+00,+844.22110E-03,-386.68823242E+00
+252.37500E-03,-450.25126648E+00,+844.22110E-03,-386.68823242E+00
+252.40000E-03,-458.29146767E+00,+815.32662E-03,-368.25561523E+00
+252.42500E-03,-458.29146767E+00,+804.02009E-03,-371.69265744E+00
+252.45000E-03,-460.05026172E+00,+804.02009E-03,-374.72534180E+00
+252.47500E-03,-466.33166885E+00,+804.02009E-03,-374.13978586E+00
+252.50000E-03,-466.33166885E+00,+763.81909E-03,-362.15209961E+00
+252.52500E-03,-470.60302569E+00,+763.81909E-03,-353.22570791E+00
+252.55000E-03,-474.37187004E+00,+723.61808E-03,-347.63908383E+00
+252.57500E-03,-482.41207123E+00,+723.61808E-03,-348.90747070E+00
+252.60000E-03,-480.15076469E+00,+683.41708E-03,-329.49829102E+00
+252.62500E-03,-482.41207123E+00,+683.41708E-03,-321.94328316E+00
+252.65000E-03,-484.17086528E+00,+683.41708E-03,-334.99145508E+00
+252.67500E-03,-490.45227242E+00,+682.16080E-03,-315.27709961E+00
+252.70000E-03,-496.23116706E+00,+654.52261E-03,-320.46508789E+00
+252.72500E-03,-494.72362925E+00,+643.21607E-03,-309.82971202E+00
+252.75000E-03,-496.73367955E+00,+643.21607E-03,-300.44555664E+00
+252.77500E-03,-506.53267479E+00,+603.01507E-03,-305.26733398E+00
+252.80000E-03,-498.49247360E+00,+603.01507E-03,-284.94262695E+00
+252.82500E-03,-502.26131795E+00,+562.81406E-03,-284.94262695E+00
+252.85000E-03,-506.53267479E+00,+562.81406E-03,-288.47122190E+00
+252.87500E-03,-506.78393103E+00,+561.55778E-03,-264.55688477E+00
+252.90000E-03,-514.57287598E+00,+522.61306E-03,-268.76831055E+00
+252.92500E-03,-514.57287598E+00,+522.61306E-03,-257.77626048E+00
+252.95000E-03,-514.57287598E+00,+522.61306E-03,-248.93188479E+00
+252.97500E-03,-514.82413222E+00,+482.41206E-03,-248.19946287E+00
+253.00000E-03,-516.83418252E+00,+482.41206E-03,-251.98364258E+00
+253.02500E-03,-522.61307716E+00,+482.41206E-03,-230.98754883E+00
+253.05000E-03,-522.61307716E+00,+473.61809E-03,-231.76193239E+00
+253.07500E-03,-530.40202211E+00,+442.21105E-03,-234.52758789E+00
+253.10000E-03,-524.87438371E+00,+430.90452E-03,-228.53660595E+00
+253.12500E-03,-530.65327835E+00,+402.01005E-03,-213.22631836E+00
+253.15000E-03,-528.89448430E+00,+402.01005E-03,-213.22631836E+00
+253.17500E-03,-522.86433341E+00,+363.06532E-03,-191.92504883E+00
+253.20000E-03,-532.91458489E+00,+361.80904E-03,-192.73185728E+00
+253.22500E-03,-534.92463519E+00,+361.80904E-03,-193.44902037E+00
+253.25000E-03,-536.93468549E+00,+361.80904E-03,-190.06729115E+00
+253.27500E-03,-538.69347954E+00,+361.80904E-03,-173.18725586E+00
+253.30000E-03,-536.43217300E+00,+321.60804E-03,-157.61375416E+00
+253.32500E-03,-538.69347954E+00,+321.60804E-03,-151.51977539E+00
+253.35000E-03,-538.69347954E+00,+290.20100E-03,-151.51977539E+00
+253.37500E-03,-538.69347954E+00,+281.40703E-03,-153.70750428E+00
+253.40000E-03,-538.69347954E+00,+281.40703E-03,-131.80541992E+00
+253.42500E-03,-538.69347954E+00,+262.56281E-03,-131.80541992E+00
+253.45000E-03,-546.73368073E+00,+241.20603E-03,-131.80541992E+00
+253.47500E-03,-546.73368073E+00,+241.20603E-03,-131.80541992E+00
+253.50000E-03,-546.73368073E+00,+201.00502E-03,-111.48071289E+00
+253.52500E-03,-546.73368073E+00,+201.00502E-03,-110.70823669E+00
+253.55000E-03,-546.73368073E+00,+201.00502E-03,-111.48071289E+00
+253.57500E-03,-554.52262567E+00,+199.74874E-03,-89.14184570E+00
+253.60000E-03,-554.77388191E+00,+160.80402E-03,-89.14184570E+00
+253.62500E-03,-554.77388191E+00,+160.80402E-03,-89.14184570E+00
+253.65000E-03,-554.77388191E+00,+160.80402E-03,-72.79396069E+00
+253.67500E-03,-562.81408310E+00,+159.54774E-03,-67.84057617E+00
+253.70000E-03,-560.55277656E+00,+120.60301E-03,-67.84057617E+00
+253.72500E-03,-562.81408310E+00,+120.60301E-03,-55.84335339E+00
+253.75000E-03,-561.05528905E+00,+120.60301E-03,-45.25756836E+00
+253.77500E-03,-562.81408310E+00,+80.40201E-03,-45.86791992E+00
+253.80000E-03,-562.81408310E+00,+80.40201E-03,-45.86791992E+00
+253.82500E-03,-566.58292745E+00,+80.40201E-03,-33.67614758E+00
+253.85000E-03,-564.57287715E+00,+71.60804E-03,-22.91870117E+00
+253.87500E-03,-562.81408310E+00,+40.20100E-03,-22.91870117E+00
+253.90000E-03,-570.85428429E+00,+40.20100E-03,-23.18191529E+00
+253.92500E-03,-570.85428429E+00,+40.20100E-03,+30.51758E-03
+253.95000E-03,-570.85428429E+00,+0.0E+00,+30.51758E-03
+253.97500E-03,-570.85428429E+00,+0.0E+00,+30.51758E-03
+254.00000E-03,-570.85428429E+00,+0.0E+00,+23.28491211E+00
+254.02500E-03,-574.62312864E+00,-18.84422E-03,+23.28491211E+00
+254.05000E-03,-572.61307834E+00,-31.40703E-03,+23.28491211E+00
+254.07500E-03,-578.64322923E+00,-40.20100E-03,+23.28491211E+00
+254.10000E-03,-578.89448547E+00,-40.20100E-03,+39.99900830E+00
+254.12500E-03,-575.12564112E+00,-40.20100E-03,+46.53930664E+00
+254.15000E-03,-577.13569142E+00,-80.40201E-03,+46.53930664E+00
+254.17500E-03,-578.89448547E+00,-81.65829E-03,+69.79370117E+00
+254.20000E-03,-584.67338012E+00,-80.40201E-03,+70.77026367E+00
+254.22500E-03,-578.89448547E+00,-120.60301E-03,+69.79370117E+00
+254.25000E-03,-578.89448547E+00,-111.80904E-03,+69.79370117E+00
+254.27500E-03,-578.89448547E+00,-120.60301E-03,+69.79370117E+00
+254.30000E-03,-578.89448547E+00,-120.60301E-03,+93.04809570E+00
+254.32500E-03,-578.89448547E+00,-139.44723E-03,+93.04809570E+00
+254.35000E-03,-578.89448547E+00,-160.80402E-03,+93.04809570E+00
+254.37500E-03,-578.89448547E+00,-160.80402E-03,+93.77479541E+00
+254.40000E-03,-578.89448547E+00,-160.80402E-03,+116.30249023E+00
+254.42500E-03,-570.85428429E+00,-201.00502E-03,+116.30249023E+00
+254.45000E-03,-577.13569142E+00,-201.00502E-03,+116.30249023E+00
+254.47500E-03,-578.89448547E+00,-201.00502E-03,+138.83018506E+00
+254.50000E-03,-573.11559083E+00,-201.00502E-03,+139.55688477E+00
+254.52500E-03,-575.12564112E+00,-222.36181E-03,+139.55688477E+00
+254.55000E-03,-577.13569142E+00,-241.20603E-03,+157.72438037E+00
+254.57500E-03,-570.85428429E+00,-241.20603E-03,+162.81127930E+00
+254.60000E-03,-570.85428429E+00,-241.20603E-03,+162.81127930E+00
+254.62500E-03,-575.12564112E+00,-281.40703E-03,+162.81127930E+00
+254.65000E-03,-570.85428429E+00,-272.61306E-03,+162.81127930E+00
+254.67500E-03,-570.85428429E+00,-281.40703E-03,+185.33897413E+00
+254.70000E-03,-570.85428429E+00,-281.40703E-03,+186.06567383E+00
+254.72500E-03,-570.85428429E+00,-302.76382E-03,+186.06567383E+00
+254.75000E-03,-572.61307834E+00,-321.60804E-03,+184.06295778E+00
+254.77500E-03,-571.10554053E+00,-321.60804E-03,+186.06567383E+00
+254.80000E-03,-576.63317893E+00,-321.60804E-03,+192.60597216E+00
+254.82500E-03,-570.85428429E+00,-340.45226E-03,+209.32006836E+00
+254.85000E-03,-570.85428429E+00,-330.40201E-03,+209.32006836E+00
+254.87500E-03,-570.85428429E+00,-361.80904E-03,+209.32006836E+00
+254.90000E-03,-578.89448547E+00,-361.80904E-03,+232.57446289E+00
+254.92500E-03,-570.85428429E+00,-402.01005E-03,+230.88836672E+00
+254.95000E-03,-578.89448547E+00,-402.01005E-03,+232.57446289E+00
+254.97500E-03,-578.89448547E+00,-402.01005E-03,+232.57446289E+00
+255.00000E-03,-578.89448547E+00,-402.01005E-03,+232.57446289E+00
+255.02500E-03,-570.85428429E+00,-423.36683E-03,+255.88989258E+00
+255.05000E-03,-572.61307834E+00,-442.21105E-03,+255.88989258E+00
+255.07500E-03,-578.64322923E+00,-442.21105E-03,+255.88989258E+00
+255.10000E-03,-578.89448547E+00,-453.51758E-03,+279.14428711E+00
+255.12500E-03,-575.12564112E+00,-463.56783E-03,+277.31323240E+00
+255.15000E-03,-570.85428429E+00,-451.00502E-03,+279.14428711E+00
+255.17500E-03,-570.85428429E+00,-482.41206E-03,+275.95520007E+00
+255.20000E-03,-573.11559083E+00,-493.71859E-03,+299.37171934E+00
+255.22500E-03,-570.85428429E+00,-503.76884E-03,+298.18725586E+00
+255.25000E-03,-572.61307834E+00,-522.61306E-03,+302.39868164E+00
+255.27500E-03,-570.85428429E+00,-523.86934E-03,+321.13647461E+00
+255.30000E-03,-570.85428429E+00,-562.81406E-03,+321.13647461E+00
+255.32500E-03,-567.08543994E+00,-562.81406E-03,+321.13647461E+00
+255.35000E-03,-564.57287715E+00,-562.81406E-03,+326.15661634E+00
+255.37500E-03,-570.85428429E+00,-601.75879E-03,+344.08569336E+00
+255.40000E-03,-565.07538964E+00,-603.01507E-03,+344.08569336E+00
+255.42500E-03,-566.58292745E+00,-603.01507E-03,+344.08569336E+00
+255.45000E-03,-562.81408310E+00,-611.80904E-03,+366.97387695E+00
+255.47500E-03,-562.81408310E+00,-643.21607E-03,+366.97387695E+00
+255.50000E-03,-562.81408310E+00,-643.21607E-03,+378.07846082E+00
+255.52500E-03,-559.04523875E+00,-664.57286E-03,+384.42993164E+00
+255.55000E-03,-556.53267597E+00,-652.01004E-03,+380.13839725E+00
+255.57500E-03,-554.77388191E+00,-683.41708E-03,+378.93676758E+00
+255.60000E-03,-554.77388191E+00,-683.41708E-03,+394.94895948E+00
+255.62500E-03,-554.77388191E+00,-723.61808E-03,+401.21459961E+00
+255.65000E-03,-548.49247478E+00,-723.61808E-03,+401.21459961E+00
+255.67500E-03,-546.98493697E+00,-723.61808E-03,+401.91268908E+00
+255.70000E-03,-546.73368073E+00,-723.61808E-03,+417.38891602E+00
+255.72500E-03,-546.73368073E+00,-763.81909E-03,+417.38891602E+00
+255.75000E-03,-546.73368073E+00,-763.81909E-03,+434.55505359E+00
+255.77500E-03,-546.73368073E+00,-763.81909E-03,+418.07556140E+00
+255.80000E-03,-538.69347954E+00,-804.02009E-03,+439.36157227E+00
+255.82500E-03,-542.96483637E+00,-804.02009E-03,+436.32888790E+00
+255.85000E-03,-544.97488667E+00,-812.81406E-03,+459.85221859E+00
+255.87500E-03,-530.90453459E+00,-844.22110E-03,+454.55932617E+00
+255.90000E-03,-536.43217300E+00,-844.22110E-03,+460.63613879E+00
+255.92500E-03,-534.42212270E+00,-865.57788E-03,+476.16577148E+00
+255.95000E-03,-530.65327835E+00,-884.42210E-03,+474.61700435E+00
+255.97500E-03,-530.65327835E+00,-884.42210E-03,+469.75135791E+00
+256.00000E-03,-530.65327835E+00,-913.31657E-03,+490.38696289E+00
+256.02500E-03,-522.61307716E+00,-905.77888E-03,+490.38696289E+00
+256.05000E-03,-524.37187122E+00,-924.62311E-03,+482.94067383E+00
+256.07500E-03,-522.61307716E+00,-963.56783E-03,+503.99780273E+00
+256.10000E-03,-522.61307716E+00,-964.82411E-03,+503.99780273E+00
+256.12500E-03,-518.84423281E+00,-964.82411E-03,+521.18873592E+00
+256.15000E-03,-514.57287598E+00,-996.23114E-03,+518.65196233E+00
+256.17500E-03,-506.78393103E+00,-1.00502511E+00,+516.87622070E+00
+256.20000E-03,-512.31156944E+00,-1.00502511E+00,+537.56713867E+00
+256.22500E-03,-506.53267479E+00,-1.02386934E+00,+537.56713867E+00
+256.25000E-03,-506.53267479E+00,-1.04522612E+00,+535.72463984E+00
+256.27500E-03,-506.28141855E+00,-1.08417084E+00,+549.53002930E+00
+256.30000E-03,-506.53267479E+00,-1.08542712E+00,+555.24635303E+00
+256.32500E-03,-506.53267479E+00,-1.08542712E+00,+560.32752979E+00
+256.35000E-03,-498.49247360E+00,-1.11683416E+00,+567.87872309E+00
+256.37500E-03,-498.24121736E+00,-1.12562813E+00,+580.84106445E+00
+256.40000E-03,-496.23116706E+00,-1.12562813E+00,+580.84106445E+00
+256.42500E-03,-494.22111677E+00,-1.16582913E+00,+580.84106445E+00
+256.45000E-03,-490.45227242E+00,-1.19723617E+00,+586.90452564E+00
+256.47500E-03,-490.45227242E+00,-1.20603014E+00,+591.21704102E+00
+256.50000E-03,-482.41207123E+00,-1.20603014E+00,+596.76170338E+00
+256.52500E-03,-482.41207123E+00,-1.20603014E+00,+610.93139648E+00
+256.55000E-03,-482.41207123E+00,-1.24623114E+00,+603.06358343E+00
+256.57500E-03,-474.62312628E+00,-1.28643215E+00,+620.26977539E+00
+256.60000E-03,-474.37187004E+00,-1.28643215E+00,+620.26977539E+00
+256.62500E-03,-474.37187004E+00,-1.28643215E+00,+624.90653987E+00
+256.65000E-03,-474.37187004E+00,-1.31783918E+00,+628.99780273E+00
+256.67500E-03,-466.58292509E+00,-1.32663315E+00,+628.99780273E+00
+256.70000E-03,-466.33166885E+00,-1.35552762E+00,+640.14434808E+00
+256.72500E-03,-466.33166885E+00,-1.36683416E+00,+642.20428473E+00
+256.75000E-03,-460.05026172E+00,-1.36683416E+00,+655.79223633E+00
+256.77500E-03,-466.08041261E+00,-1.40703516E+00,+655.79223633E+00
+256.80000E-03,-458.29146767E+00,-1.40703516E+00,+644.50073242E+00
+256.82500E-03,-454.02011083E+00,-1.44723617E+00,+662.93334961E+00
+256.85000E-03,-452.01006054E+00,-1.44723617E+00,+677.28614797E+00
+256.87500E-03,-458.04021143E+00,-1.48743717E+00,+681.30493164E+00
+256.90000E-03,-450.25126648E+00,-1.48743717E+00,+674.48425283E+00
+256.92500E-03,-445.97990965E+00,-1.48743717E+00,+687.46948242E+00
+256.95000E-03,-442.21106529E+00,-1.52763817E+00,+687.46948242E+00
+256.97500E-03,-442.21106529E+00,-1.56783918E+00,+692.96264648E+00
+257.00000E-03,-436.43217064E+00,-1.56783918E+00,+692.96264648E+00
+257.02500E-03,-434.17086411E+00,-1.60804018E+00,+710.72387695E+00
+257.05000E-03,-440.45227124E+00,-1.60804018E+00,+721.76933271E+00
+257.07500E-03,-434.17086411E+00,-1.60929646E+00,+715.24047852E+00
+257.10000E-03,-426.13066292E+00,-1.64824119E+00,+715.24047852E+00
+257.12500E-03,-426.13066292E+00,-1.66708541E+00,+719.14672852E+00
+257.15000E-03,-419.84925579E+00,-1.68844219E+00,+719.14672852E+00
+257.17500E-03,-425.87940668E+00,-1.68844219E+00,+719.14672852E+00
+257.20000E-03,-418.09046173E+00,-1.72864320E+00,+736.23657227E+00
+257.22500E-03,-418.09046173E+00,-1.72864320E+00,+739.16625977E+00
+257.25000E-03,-418.09046173E+00,-1.76005023E+00,+739.16625977E+00
+257.27500E-03,-410.05026054E+00,-1.76884420E+00,+755.95092773E+00
+257.30000E-03,-410.05026054E+00,-1.80904521E+00,+741.42456055E+00
+257.32500E-03,-410.05026054E+00,-1.80904521E+00,+757.90405273E+00
+257.35000E-03,-402.01005936E+00,-1.84924621E+00,+757.90405273E+00
+257.37500E-03,-402.01005936E+00,-1.88819093E+00,+759.18579102E+00
+257.40000E-03,-396.23116471E+00,-1.88944722E+00,+759.18579102E+00
+257.42500E-03,-397.73870252E+00,-1.92964822E+00,+775.36010742E+00
+257.45000E-03,-393.96985817E+00,-1.92964822E+00,+759.85717773E+00
+257.47500E-03,-393.96985817E+00,-1.96984923E+00,+775.66528320E+00
+257.50000E-03,-385.92965698E+00,-1.96984923E+00,+791.47338867E+00
+257.52500E-03,-385.92965698E+00,-2.01005023E+00,+775.36010742E+00
+257.55000E-03,-377.88945580E+00,-2.01005023E+00,+775.36010742E+00
+257.57500E-03,-377.88945580E+00,-2.05025123E+00,+774.38354492E+00
+257.60000E-03,-375.62814926E+00,-2.05025123E+00,+789.58129883E+00
+257.62500E-03,-369.84925461E+00,-2.06909546E+00,+772.73559570E+00
+257.65000E-03,-361.80905342E+00,-2.09045224E+00,+787.62817383E+00
+257.67500E-03,-361.80905342E+00,-2.13065324E+00,+770.47729492E+00
+257.70000E-03,-353.76885223E+00,-2.13065324E+00,+762.27951031E+00
+257.72500E-03,-349.49749540E+00,-2.17085425E+00,+767.60864258E+00
+257.75000E-03,-345.72865105E+00,-2.21105525E+00,+764.00756836E+00
+257.77500E-03,-345.47739481E+00,-2.21105525E+00,+764.00756836E+00
+257.80000E-03,-329.64824867E+00,-2.23994972E+00,+759.85717773E+00
+257.82500E-03,-329.64824867E+00,-2.25125626E+00,+754.97436523E+00
+257.85000E-03,-321.60804749E+00,-2.28266329E+00,+754.97436523E+00
+257.87500E-03,-321.35679125E+00,-2.25376882E+00,+736.94610588E+00
+257.90000E-03,-313.56784630E+00,-2.33165827E+00,+730.74340820E+00
+257.92500E-03,-309.29648947E+00,-2.33165827E+00,+743.37768555E+00
+257.95000E-03,-303.76885105E+00,-2.37185927E+00,+724.27368164E+00
+257.97500E-03,-297.48744392E+00,-2.41080399E+00,+717.79823292E+00
+258.00000E-03,-297.48744392E+00,-2.41206028E+00,+717.19360352E+00
+258.02500E-03,-289.44724274E+00,-2.41206028E+00,+709.44213867E+00
+258.05000E-03,-281.40704155E+00,-2.46105525E+00,+707.59963984E+00
+258.07500E-03,-281.15578531E+00,-2.45351756E+00,+701.01928711E+00
+258.10000E-03,-273.36684036E+00,-2.52135676E+00,+691.98608398E+00
+258.12500E-03,-265.32663918E+00,-2.53266329E+00,+691.98608398E+00
+258.15000E-03,-265.32663918E+00,-2.56407032E+00,+682.28149414E+00
+258.17500E-03,-257.28643799E+00,-2.57286429E+00,+681.63681043E+00
+258.20000E-03,-251.50754334E+00,-2.58417083E+00,+671.96655273E+00
+258.22500E-03,-249.24623680E+00,-2.61306530E+00,+682.28149414E+00
+258.25000E-03,-247.48744274E+00,-2.65326630E+00,+660.98022461E+00
+258.27500E-03,-241.20603561E+00,-2.65452258E+00,+670.31288160E+00
+258.30000E-03,-241.20603561E+00,-2.69346731E+00,+656.29768377E+00
+258.32500E-03,-233.16583443E+00,-2.73366831E+00,+659.02709961E+00
+258.35000E-03,-233.16583443E+00,-2.74246228E+00,+646.45385742E+00
+258.37500E-03,-232.91457819E+00,-2.77386932E+00,+646.74568171E+00
+258.40000E-03,-222.86432670E+00,-2.81407032E+00,+633.20922852E+00
+258.42500E-03,-217.08543205E+00,-2.81407032E+00,+630.05065932E+00
+258.45000E-03,-210.80402492E+00,-2.85427133E+00,+619.29321289E+00
+258.47500E-03,-209.04523087E+00,-2.89447233E+00,+628.02124023E+00
+258.50000E-03,-209.04523087E+00,-2.92336680E+00,+613.18969727E+00
+258.52500E-03,-197.23618532E+00,-2.93467334E+00,+605.89408865E+00
+258.55000E-03,-201.00502968E+00,-2.97487434E+00,+597.62573242E+00
+258.57500E-03,-192.96482849E+00,-2.97613062E+00,+581.51245117E+00
+258.60000E-03,-190.70352196E+00,-3.01507534E+00,+581.51245117E+00
+258.62500E-03,-180.65327047E+00,-3.05527635E+00,+564.72778320E+00
+258.65000E-03,-176.88442612E+00,-3.06407032E+00,+572.11303711E+00
+258.67500E-03,-176.88442612E+00,-3.09547735E+00,+547.27172852E+00
+258.70000E-03,-166.58291839E+00,-3.09547735E+00,+529.14428711E+00
+258.72500E-03,-165.07538057E+00,-3.13567836E+00,+532.77587886E+00
+258.75000E-03,-160.80402374E+00,-3.16708539E+00,+510.40649414E+00
+258.77500E-03,-152.76382256E+00,-3.17713564E+00,+516.87622070E+00
+258.80000E-03,-152.76382256E+00,-3.21608037E+00,+491.05834961E+00
+258.82500E-03,-144.72362137E+00,-3.25628137E+00,+497.16186523E+00
+258.85000E-03,-144.72362137E+00,-3.25628137E+00,+476.83715820E+00
+258.87500E-03,-136.68342018E+00,-3.29648238E+00,+450.34790039E+00
+258.90000E-03,-130.90452553E+00,-3.29648238E+00,+451.89285275E+00
+258.92500E-03,-124.37186216E+00,-3.31783916E+00,+429.04663086E+00
+258.95000E-03,-120.60301781E+00,-3.34547735E+00,+407.07397461E+00
+258.97500E-03,-112.81407286E+00,-3.37688439E+00,+407.07397461E+00
+259.00000E-03,-106.78392197E+00,-3.40577886E+00,+384.42993164E+00
+259.02500E-03,-104.52261543E+00,-3.37688439E+00,+356.96411133E+00
+259.05000E-03,-98.24120830E+00,-3.41708539E+00,+356.96411133E+00
+259.07500E-03,-96.48241425E+00,-3.41708539E+00,+333.28247073E+00
+259.10000E-03,-88.44221306E+00,-3.41708539E+00,+305.63354492E+00
+259.12500E-03,-84.67336870E+00,-3.43592961E+00,+305.63354492E+00
+259.15000E-03,-80.40201187E+00,-3.45728640E+00,+281.03637695E+00
+259.17500E-03,-72.36181068E+00,-3.45728640E+00,+281.03637695E+00
+259.20000E-03,-72.36181068E+00,-3.46859293E+00,+252.96020508E+00
+259.22500E-03,-64.32160950E+00,-3.49748740E+00,+252.96020508E+00
+259.25000E-03,-56.28140831E+00,-3.49748740E+00,+224.82299805E+00
+259.27500E-03,-48.24120712E+00,-3.49748740E+00,+196.74682617E+00
+259.30000E-03,-48.24120712E+00,-3.49748740E+00,+188.83323687E+00
+259.32500E-03,-44.47236277E+00,-3.49748740E+00,+169.52514650E+00
+259.35000E-03,-40.20100594E+00,-3.49748740E+00,+146.67511004E+00
+259.37500E-03,-32.41206099E+00,-3.49748740E+00,+140.58303832E+00
+259.40000E-03,-34.42211128E+00,-3.48618087E+00,+140.53344727E+00
+259.42500E-03,-27.88944792E+00,-3.49748740E+00,+112.39624023E+00
+259.45000E-03,-24.12060356E+00,-3.49748740E+00,+84.32006836E+00
+259.47500E-03,-16.08040237E+00,-3.49748740E+00,+84.32006836E+00
+259.50000E-03,-16.08040237E+00,-3.46859293E+00,+64.09645063E+00
+259.52500E-03,-16.08040237E+00,-3.47613062E+00,+56.18286133E+00
+259.55000E-03,-16.08040237E+00,-3.45728640E+00,+55.57250977E+00
+259.57500E-03,-8.04020119E+00,-3.45728640E+00,+27.80151367E+00
+259.60000E-03,-2.26130653E+00,-3.42839192E+00,+27.80151367E+00
+259.62500E-03,+0.0E+00,-3.41708539E+00,+30.51758E-03
+259.65000E-03,+8.04020119E+00,-3.38567836E+00,+30.51758E-03
+259.67500E-03,+8.04020119E+00,-3.37688439E+00,+30.51758E-03
+259.70000E-03,+10.30150772E+00,-3.37688439E+00,-27.13012695E+00
+259.72500E-03,+16.08040237E+00,-3.33668338E+00,-41.55921919E+00
+259.75000E-03,+16.08040237E+00,-3.33668338E+00,-53.76625061E+00
